timestamp,Reference,Sensor A,Sensor B,Sensor C
2021-10-07 22:00:00,10.051219477233333,9.991239731100633,11.088777911691965,10.441281666538906
2021-10-07 23:00:00,9.114134664616666,8.401589088308347,9.291847519080996,8.505499021949129
2021-10-08 00:00:00,9.55895382585,9.30747670506074,10.458094810275373,9.768982502075966
2021-10-08 01:00:00,7.696745640833334,7.224955494812242,7.961391210749167,7.095438475499017
2021-10-08 02:00:00,7.80316751885,6.729239452313325,7.368817838726588,6.694330666458881
2021-10-08 03:00:00,8.50208825345,7.711665188717352,8.35488529758864,7.705623820032575
2021-10-08 04:00:00,8.914649790566667,7.964096028249414,8.696158184261261,7.992890080686684
2021-10-08 05:00:00,9.448156622833332,7.442115716363728,8.283525432929462,7.452775391213717
2021-10-08 06:00:00,10.035697886916667,7.4658394647401956,8.35732614323422,7.450425932217068
2021-10-08 07:00:00,7.042343422033333,5.039071026999397,5.765411780454007,4.965411931753918
2021-10-08 08:00:00,3.5813781791333335,1.934217772789219,2.231339217235474,2.029553911865554
2021-10-08 09:00:00,4.391245842683333,2.8696006699014176,3.0623122480209655,3.0498765355120105
2021-10-08 10:00:00,5.990768166533333,4.970720302761264,5.362358708152883,5.134404624420727
2021-10-08 11:00:00,6.459693205716667,5.460556423699749,6.074643467589222,6.1353445975212395
2021-10-08 12:00:00,4.352566638933333,3.264778011565658,3.4041827676570224,3.7374588489325107
2021-10-08 13:00:00,3.961831818083333,2.823016473330703,2.9149533691573146,3.207586942710936
2021-10-08 14:00:00,4.5337184022166666,3.386080747865796,3.6791634560148663,3.970260298481536
2021-10-08 15:00:00,4.544199218716667,3.2899788051972734,3.6077236942798856,4.089847661864664
2021-10-08 16:00:00,4.495255469283333,3.409588502096428,3.813175302645469,4.0449716138094525
2021-10-08 17:00:00,4.6740947984500005,3.6270760153643535,4.007035647716773,4.071067158963304
2021-10-08 18:00:00,4.572846783816667,3.4898132630504226,3.6559278215920994,3.8432465575259385
2021-10-08 19:00:00,4.778969508316667,3.6454578558097523,3.911028601916461,3.9833015753307226
2021-10-08 20:00:00,5.3976204975,4.497430146448221,4.982144065348778,4.914942825854857
2021-10-08 21:00:00,6.333823590416666,5.882671817298687,6.343756514791374,6.213483060249575
2021-10-08 22:00:00,7.248882051950001,7.072192711737834,7.550731533945772,7.5034093936094495
2021-10-08 23:00:00,8.669997588300001,9.156467824544537,9.67596282543375,9.551012512231297
2021-10-09 00:00:00,11.275561843333334,13.285903348180371,13.81465592828354,14.12006489166867
2021-10-09 01:00:00,9.949672010866665,9.902063231607134,10.44168187317228,10.008178650986842
2021-10-09 02:00:00,9.638890846933334,9.326373176469582,10.222159811260951,9.515413861178287
2021-10-09 03:00:00,11.917669897383334,12.961736105488342,13.799380300490434,13.320910927653427
2021-10-09 04:00:00,8.679347142033334,8.607215572556365,9.285220755242099,8.808065734178962
2021-10-09 05:00:00,9.289979475016667,9.226019966685003,9.877445327788516,9.28315170680857
2021-10-09 06:00:00,10.074310546216667,10.138854230813404,10.92986909417113,10.406820761574009
2021-10-09 07:00:00,11.02497051065,12.05021395625455,12.92986066139619,12.408398728582611
2021-10-09 08:00:00,12.082568076833333,13.474717316025737,14.934441965532395,14.582682419887007
2021-10-09 09:00:00,11.620164435666666,12.656317460124017,14.125599815904513,13.570686206632091
2021-10-09 10:00:00,10.362499727766666,10.278560856746735,11.29254622723064,12.14164567495511
2021-10-09 11:00:00,8.929722202866667,8.323295531798175,9.138532397724655,9.477614456988235
2021-10-09 12:00:00,7.9908739515,7.354273653401041,8.188245307005523,8.831142610147229
2021-10-09 13:00:00,8.586500416816667,8.10834378467458,8.902450102115694,9.271984156516767
2021-10-09 14:00:00,8.147104662216668,7.0585675177487035,7.785577843139779,8.620140547534199
2021-10-09 15:00:00,8.313433556449999,7.693584073105723,8.282094035320263,8.975008281967144
2021-10-09 16:00:00,7.469794373066667,6.6268742779113134,7.0937786087951045,7.4816351733368665
2021-10-09 17:00:00,6.231111588716668,5.378478384573053,5.966090805574708,6.390554428132294
2021-10-09 18:00:00,5.549559064316667,5.253255888386517,5.525496539768217,5.845839730372481
2021-10-09 19:00:00,5.496622622883333,5.522480321838274,5.842879868432426,5.852080005619577
2021-10-09 20:00:00,6.362620881466667,6.901023280785917,7.071568716590748,7.326021611089131
2021-10-09 21:00:00,7.903334179400001,9.143979341757163,9.174028760482985,9.656782713891316
2021-10-09 22:00:00,12.191152663233332,16.155008212995018,16.175171789102368,17.348561617198055
2021-10-09 23:00:00,10.3656106993,12.874097777139662,13.173404617728245,14.17828570311543
2021-10-10 00:00:00,12.747284750333334,16.240765080311863,16.288114836496085,18.183417820553192
2021-10-10 01:00:00,12.113428259,14.931433044602661,14.8290841366219,15.86002256250321
2021-10-10 02:00:00,11.604293485,14.37045296784489,14.317106809482617,15.256579789840771
2021-10-10 03:00:00,12.7461202155,15.048534014537651,14.950483730848942,16.060761775780076
2021-10-10 04:00:00,11.622277234166667,13.401605611567689,13.37420914153149,14.207680959500236
2021-10-10 05:00:00,11.008450748666666,12.849759122604956,12.889841991557345,13.527423614956719
2021-10-10 06:00:00,11.154034280333333,14.405380397383475,14.208199635380984,14.673239127122969
