timestamp_local,wd,ws,pm1,pm25,pm10,temp,rh
2023-10-09 06:00:00,282.8816666666667,0.6293333333333333,3.6604916666666667,3.9175383333333333,9.878285,9.3,66.20833333333333
2023-10-09 07:00:00,291.975,0.9545,3.6262016666666668,3.933673333333333,10.669378333333333,10.06,61.958333333333336
2023-10-09 08:00:00,290.87666666666667,1.024,3.938455,4.227516666666667,11.040555000000001,11.65,58.14833333333333
2023-10-09 09:00:00,276.62166666666667,1.2510000000000001,3.725555,4.043821666666667,10.736291666666666,15.275,48.69166666666667
2023-10-09 10:00:00,259.84666666666664,1.4565,2.903386666666667,3.2026266666666667,8.427916666666667,22.59333333333333,31.166666666666668
2023-10-09 11:00:00,274.7839285714286,1.595,2.4754267857142858,2.722221428571429,6.7727642857142865,24.9375,26.451785714285712
2023-10-09 12:00:00,273.9166666666667,2.0046666666666666,2.408781666666667,2.645043333333333,7.620634999999999,24.041666666666668,27.634999999999998
2023-10-09 13:00:00,245.265,2.2018333333333335,2.6453183333333334,2.9182383333333335,7.0679783333333335,25.25,26.651666666666664
2023-10-09 14:00:00,261.125,1.5641666666666665,2.9649366666666666,3.27764,8.919965,24.673333333333336,28.455
2023-10-09 15:00:00,193.61,1.9038333333333335,3.7914533333333336,4.190736666666667,9.084673333333335,21.46833333333333,35.235
2023-10-09 16:00:00,202.75333333333336,1.7038333333333333,4.048111666666666,4.408006666666666,9.10979,21.251666666666665,36.78666666666666
2023-10-09 17:00:00,255.45499999999998,0.9418333333333333,4.068641666666667,4.390756666666666,8.18275,19.353333333333335,42.11833333333333
2023-10-09 18:00:00,139.52,0.8481666666666666,4.732156666666667,5.1501,12.494276666666668,18.69333333333333,45.830000000000005
2023-10-09 19:00:00,258.8,0.284,5.615068333333334,6.0322016666666665,10.541415,17.761666666666667,58.348333333333336
2023-10-09 20:00:00,202.36499999999998,0.271,6.396203333333333,6.771963333333333,10.499413333333333,16.59,68.57
2023-10-09 21:00:00,250.935,0.317,6.837986666666667,7.177396666666667,10.887138333333333,15.408333333333333,72.69
2023-10-09 22:00:00,246.13272727272727,0.326,4.8626309090909094,5.1282418181818175,8.88018181818182,14.421818181818182,73.18363636363637
2023-10-09 23:00:00,288.3618181818182,0.33909090909090905,3.3864854545454546,3.5821927272727274,5.313525454545455,13.798181818181817,72.02363636363637
2023-10-10 00:00:00,287.44666666666666,0.39183333333333337,3.1281383333333332,3.2862183333333332,4.205186666666667,14.014999999999999,71.87833333333333
2023-10-10 01:00:00,205.91833333333335,0.38883333333333336,3.3763099999999997,3.613738333333333,8.376001666666665,13.991666666666667,73.735
2023-10-10 02:00:00,216.81666666666666,0.4105,3.362791666666667,3.5721849999999997,6.147241666666667,13.348333333333333,76.62833333333333
2023-10-10 03:00:00,205.25166666666667,0.5361666666666667,4.563208333333334,4.871343333333333,7.523903333333333,12.933333333333334,78.16166666666666
2023-10-10 04:00:00,256.035,0.3223333333333333,4.197658333333333,4.428913333333333,7.765866666666667,12.751666666666667,78.58500000000001
2023-10-10 05:00:00,271.7883333333333,0.4028333333333334,3.9226533333333333,4.163741666666667,6.98312,12.451666666666666,79.82166666666667
2023-10-10 06:00:00,188.90166666666667,0.6088333333333333,4.283371666666667,4.8637283333333325,15.277023333333334,12.003333333333334,81.43166666666666
2023-10-10 07:00:00,187.48999999999998,0.5428333333333334,4.821031666666667,5.373138333333333,16.130641666666666,11.885,82.00833333333334
